edge_id,origin_id,destination_id,key,street_name,highway_type,length_m,lanes,maxspeed_kmh,oneway,base_time_min,base_risk,surface_quality,has_coverage,origin_lat,origin_lon,destination_lat,destination_lon
1296,593299635,7102272314,0,Avenida del Reino de León,tertiary,45.54,1,30,True,0.0911,0.5,0.85,True,42.5929303,-5.5642558,42.5933357,-5.5643348
1297,593299635,593299631,0,Calle de Leopoldo Panero,residential,119.63,1,30,True,0.2393,0.6,0.85,True,42.5929303,-5.5642558,42.5937455,-5.5633022
1298,593299639,593299631,0,Avenida de los Bordadores,residential,42.54,1,30,True,0.0851,0.6,0.85,True,42.5935058,-5.5628972,42.5937455,-5.5633022
1299,593299639,593299594,0,Calle Juan de Herrera,residential,158.59,1,30,True,0.3172,0.6,0.85,True,42.5935058,-5.5628972,42.5924248,-5.564161
1300,593299643,593299639,0,Avenida de los Bordadores,residential,42.15,1,30,True,0.0843,0.6,0.85,True,42.5932644,-5.5625002,42.5935058,-5.5628972
1301,593299643,593299648,0,Calle Santo Toribio de Mogrobejo,residential,78.78,1,30,True,0.1576,0.6,0.85,True,42.5932644,-5.5625002,42.5938001,-5.5618704
1302,593299648,593276626,0,Calle Santo Toribio de Mogrobejo,residential,106.96,1,30,True,0.2139,0.6,0.85,True,42.5938001,-5.5618704,42.5945357,-5.5610284
1303,593299648,593320101,0,Calle Granados,residential,56.58,1,30,True,0.1132,0.6,0.85,True,42.5938001,-5.5618704,42.5934679,-5.5613469
1304,593299652,593299617,0,Calle de Gregorio Hernández | Calle Gregorio Fernández,residential,83.68,1,30,True,0.1674,0.6,0.85,True,42.5939836,-5.5636821,42.5934143,-5.5643502
1305,593299652,593299664,0,Avenida de los Bordadores,residential,43.14,1,30,True,0.0863,0.6,0.85,True,42.5939836,-5.5636821,42.5942391,-5.5640787
1306,593299656,11212491854,0,Calle de Daoíz y Velarde,residential,12.11,1,30,True,0.0242,0.6,0.85,True,42.5953018,-5.5621296,42.595219,-5.5620335
1307,593299656,593299652,0,Calle de Gregorio Hernández | Calle Gregorio Fernández,residential,194.03,1,30,True,0.3881,0.6,0.85,True,42.5953018,-5.5621296,42.5939836,-5.5636821
1308,593299660,593299648,0,Calle Granados,residential,41.46,1,30,True,0.0829,0.6,0.85,True,42.5940279,-5.5622713,42.5938001,-5.5618704
1309,593299660,593299639,0,Calle Juan de Herrera,residential,77.43,1,30,True,0.1549,0.6,0.85,True,42.5940279,-5.5622713,42.5935058,-5.5628972
1310,593299664,593299697,0,Calle Pío XII,residential,199.36,1,30,True,0.3987,0.6,0.85,True,42.5942391,-5.5640787,42.5955789,-5.5624604
1311,593299664,593276543,0,Avenida de los Bordadores,residential,20.22,1,30,True,0.0404,0.6,0.85,True,42.5942391,-5.5640787,42.5943492,-5.5642734
1312,593299671,593299679,0,Calle Juan XXIII,tertiary,79.66,1,30,True,0.1593,0.5,0.85,True,42.5947667,-5.5641724,42.5954699,-5.5639865
1313,593299671,593299701,0,Calle Regimiento del Sol,residential,163.36,1,30,True,0.3267,0.6,0.85,True,42.5947667,-5.5641724,42.5958511,-5.5628259
1314,593299679,593276581,0,Calle Juan XXIII,tertiary,106.46,1,30,True,0.2129,0.5,0.85,True,42.5954699,-5.5639865,42.5964236,-5.5638739
1315,593299684,593299688,0,Calle de Daoíz y Velarde,residential,20.76,1,30,True,0.0415,0.6,0.85,True,42.5961864,-5.5634275,42.5960867,-5.563213
1316,593299688,593299701,0,Calle de Daoíz y Velarde,residential,41.11,1,30,True,0.0822,0.6,0.85,True,42.5960867,-5.563213,42.5958511,-5.5628259
1317,593299688,593299679,0,Calle San Gil,residential,93.34,1,30,True,0.1867,0.6,0.85,True,42.5960867,-5.563213,42.5954699,-5.5639865
1318,593299693,593299656,0,Calle de Daoíz y Velarde,residential,24.38,1,30,True,0.0488,0.6,0.85,True,42.5954692,-5.562322,42.5953018,-5.5621296
1319,593299693,593276605,0,Calle San Carlos Borromeo,residential,29.15,1,30,True,0.0583,0.6,0.85,True,42.5954692,-5.562322,42.5954213,-5.5619719
1320,593299697,593299693,0,Calle de Daoíz y Velarde,residential,16.65,1,30,True,0.0333,0.6,0.85,True,42.5955789,-5.5624604,42.5954692,-5.562322
1321,593299701,593299704,0,Calle de Daoíz y Velarde,residential,24.32,1,30,True,0.0486,0.6,0.85,True,42.5958511,-5.5628259,42.5957018,-5.5626088
1322,593299704,593299697,0,Calle de Daoíz y Velarde,residential,18.28,1,30,True,0.0366,0.6,0.85,True,42.5957018,-5.5626088,42.5955789,-5.5624604
1323,593299704,593299730,0,Calle Obispo Almarcha,residential,133.82,1,30,True,0.2676,0.6,0.85,True,42.5957018,-5.5626088,42.596894,-5.5623852
1324,593299712,593276630,0,Calle de Daoíz y Velarde,residential,42.68,1,30,True,0.0854,0.6,0.85,True,42.5950167,-5.5617989,42.5947389,-5.5614425
1325,593299722,593276700,0,Calle Víctor de los Ríos,residential,56.89,1,30,False,0.1138,0.6,0.85,True,42.597236,-5.5643178,42.5971177,-5.5636416
1326,593299722,593276530,0,Calle Víctor de los Ríos,residential,53.51,1,30,False,0.107,0.6,0.85,True,42.597236,-5.5643178,42.5973485,-5.5649534
1327,593299722,593299786,0,Calle San Mateo,residential,143.66,1,30,True,0.2873,0.6,0.85,True,42.597236,-5.5643178,42.5984943,-5.5639197
1328,593299726,593299730,0,Calle Víctor de los Ríos,residential,63.53,1,30,False,0.1271,0.6,0.85,True,42.5970276,-5.5631398,42.596894,-5.5623852
1329,593299726,593276700,0,Calle Víctor de los Ríos,residential,42.28,1,30,False,0.0846,0.6,0.85,True,42.5970276,-5.5631398,42.5971177,-5.5636416
1330,593299726,4889861574,0,Calle Virgen Blanca,residential,32.95,1,30,True,0.0659,0.6,0.85,True,42.5970276,-5.5631398,42.5967394,-5.5632332
1331,593299730,593276682,0,Calle Víctor de los Ríos,residential,69.57,1,30,False,0.1391,0.6,0.85,True,42.596894,-5.5623852,42.5967478,-5.5615588
1332,593299730,593299726,0,Calle Víctor de los Ríos,residential,63.53,1,30,False,0.1271,0.6,0.85,True,42.596894,-5.5623852,42.5970276,-5.5631398
1333,593299730,593276710,0,Calle Obispo Almarcha,residential,144.67,1,30,True,0.2893,0.6,0.85,True,42.596894,-5.5623852,42.5981845,-5.562161
1334,593299786,593276701,0,Calle de Cantarranas,residential,57.56,1,30,True,0.1151,0.6,0.85,True,42.5984943,-5.5639197,42.598367,-5.5632381
1335,593299791,593299796,0,Calle Virgen Blanca,residential,63.49,1,30,True,0.127,0.6,0.85,True,42.5994516,-5.5623541,42.5988962,-5.5625341
1336,593299791,593299805,0,Calle de San Guillermo,residential,41.92,1,30,True,0.0838,0.6,0.85,True,42.5994516,-5.5623541,42.599361,-5.561857
1337,593299796,593299801,0,Calle Virgen Blanca,residential,70.41,1,30,True,0.1408,0.6,0.85,True,42.5988962,-5.5625341,42.5982803,-5.5627338
1338,593299796,593276686,0,Avenida José María Fernández,tertiary,42.9,1,30,True,0.0858,0.5,0.85,True,42.5988962,-5.5625341,42.5988059,-5.5620245
1339,593299801,593276710,0,Calle de Cantarranas,residential,48.08,1,30,True,0.0962,0.6,0.85,True,42.5982803,-5.5627338,42.5981845,-5.562161
1340,593299801,593299726,0,Calle Virgen Blanca,residential,143.2,1,30,True,0.2864,0.6,0.85,True,42.5982803,-5.5627338,42.5970276,-5.5631398
1341,593299805,593299870,0,Calle Obispo Almarcha,residential,123.69,1,30,True,0.2474,0.6,0.85,True,42.599361,-5.561857,42.6004423,-5.5615024
1342,593299805,593299826,0,Calle de San Guillermo,residential,34.54,1,30,True,0.0691,0.6,0.85,True,42.599361,-5.561857,42.5992864,-5.5614474
1343,593299809,593276682,0,Calle Batalla de Clavijo,residential,74.2,1,30,True,0.1484,0.6,0.85,True,42.5973945,-5.5613356,42.5967478,-5.5615588
1344,593299818,600502438,0,Calle de San Guillermo,residential,52.36,1,30,True,0.1047,0.6,0.85,True,42.5991378,-5.5606322,42.5990292,-5.5600097
1345,593299818,593276690,0,Calle Batalla de Clavijo,residential,63.41,1,30,True,0.1268,0.6,0.85,True,42.5991378,-5.5606322,42.5986125,-5.5609337
1346,593299826,593299818,0,Calle de San Guillermo,residential,68.74,1,30,True,0.1375,0.6,0.85,True,42.5992864,-5.5614474,42.5991378,-5.5606322
1347,593299850,7102272285,0,Calle de Miguel Zaera,tertiary,9.28,1,30,True,0.0186,0.5,0.85,True,42.6004442,-5.5620303,42.6004453,-5.5621437
1348,593299850,593299791,0,Calle Virgen Blanca,residential,113.51,1,30,True,0.227,0.6,0.85,True,42.6004442,-5.5620303,42.5994516,-5.5623541
1349,593299870,593299850,0,Calle de Miguel Zaera,tertiary,43.23,2,30,True,0.0865,0.5,0.85,True,42.6004423,-5.5615024,42.6004442,-5.5620303
1350,593299874,593299881,0,Calle Cinco de Mayo,residential,60.92,1,30,True,0.1218,0.6,0.85,True,42.600408,-5.5610803,42.5998753,-5.5612543
1351,593299874,593299870,0,Calle de Miguel Zaera,tertiary,34.76,1,30,True,0.0695,0.5,0.85,True,42.600408,-5.5610803,42.6004423,-5.5615024
1352,593299881,593299826,0,Calle Cinco de Mayo,residential,67.36,1,30,True,0.1347,0.6,0.85,True,42.5998753,-5.5612543,42.5992864,-5.5614474
1353,593299881,593299883,0,Calle Veintiséis de Mayo,residential,77.53,1,30,True,0.1551,0.6,0.85,True,42.5998753,-5.5612543,42.5997023,-5.5603367
1354,593299882,600440917,0,Calle de Miguel Zaera,tertiary,59.27,1,30,True,0.1185,0.5,0.85,True,42.600292,-5.5601904,42.600394,-5.5609004
1355,593299882,593299883,0,Calle Batalla de Clavijo,residential,66.66,1,30,True,0.1333,0.6,0.85,True,42.600292,-5.5601904,42.5997023,-5.5603367
1356,593299883,600499798,0,Calle Veintiséis de Mayo,residential,74.95,1,30,True,0.1499,0.6,0.85,True,42.5997023,-5.5603367,42.5995421,-5.5594472
1357,593299883,593299818,0,Calle Batalla de Clavijo,residential,67.27,1,30,True,0.1345,0.6,0.85,True,42.5997023,-5.5603367,42.5991378,-5.5606322
1358,593299885,7102269355,0,Calle Conde de Toreno,residential,4.72,1,30,True,0.0094,0.6,0.85,True,42.5978423,-5.5584034,42.5978386,-5.5584608
1359,593299885,7102269343,0,Avenida Real,residential,28.38,1,30,True,0.0568,0.6,0.85,True,42.5978423,-5.5584034,42.5980935,-5.5584621
1360,593299886,600502441,0,Calle Leopoldo Alas,residential,57.51,2,30,True,0.115,0.6,0.85,True,42.5978035,-5.5588975,42.5972895,-5.5588468
1361,593299886,593299809,0,Calle Conde de Toreno,residential,204.69,1,30,True,0.4094,0.6,0.85,True,42.5978035,-5.5588975,42.5973945,-5.5613356
1362,593320048,593320078,0,Calle José María Pereda,residential,66.16,1,30,True,0.1323,0.6,0.85,True,42.5917521,-5.562367,42.591391,-5.5617259
1363,593320048,593276519,0,Calle Pendón de Baeza,secondary,120.24,2,30,False,0.2405,0.4,0.85,True,42.5917521,-5.562367,42.5925974,-5.561451
1364,593320048,593320054,0,Calle Pendón de Baeza,secondary,48.77,2,30,False,0.0975,0.4,0.85,True,42.5917521,-5.562367,42.5914074,-5.5627353
1365,593320054,1393761658,0,Calle Pendón de Baeza,secondary,25.75,2,30,False,0.0515,0.4,0.85,True,42.5914074,-5.5627353,42.5912236,-5.5629267
1366,593320054,593320048,0,Calle Pendón de Baeza,secondary,48.77,2,30,False,0.0975,0.4,0.85,True,42.5914074,-5.5627353,42.5917521,-5.562367
1367,593320056,593320048,0,Calle José María Pereda,residential,60.72,1,30,True,0.1214,0.6,0.85,True,42.5921065,-5.562931,42.5917521,-5.562367
1368,593320056,593320054,0,Calle Cardenal Aguirre | Calle Virgen de Velilla,residential,113.51,1,30,True,0.227,0.6,0.85,True,42.5921065,-5.562931,42.5914074,-5.5627353
1369,593320067,593320056,0,Calle Virgen de Velilla,residential,119.68,1,30,True,0.2394,0.6,0.85,True,42.5929276,-5.5619858,42.5921065,-5.562931
1370,593320067,593299643,0,Avenida de los Bordadores,residential,56.35,1,30,True,0.1127,0.6,0.85,True,42.5929276,-5.5619858,42.5932644,-5.5625002
1371,593320078,603160470,0,Calle Moisés de León,residential,1268.13,1,30,False,2.5363,0.6,0.85,True,42.591391,-5.5617259,42.5935597,-5.5580074
1372,593320078,593276524,0,Calle Moisés de León,residential,118.74,1,30,False,0.2375,0.6,0.85,True,42.591391,-5.5617259,42.5922274,-5.5608246
1373,593320084,593276519,0,Calle Pendón de Baeza,secondary,78.91,1,30,False,0.1578,0.4,0.85,True,42.5931518,-5.5608494,42.5925974,-5.561451
1374,593320084,593320089,0,Calle Granados,residential,65.56,1,30,True,0.1311,0.6,0.85,True,42.5931518,-5.5608494,42.5927657,-5.5602442
1375,593320084,593276621,0,Calle Pendón de Baeza,secondary,121.41,2,30,False,0.2428,0.4,0.85,True,42.5931518,-5.5608494,42.594002,-5.5599188
1376,593320089,593276524,0,Calle Moisés de León,residential,76.43,1,30,False,0.1529,0.6,0.85,True,42.5927657,-5.5602442,42.5922274,-5.5608246
1377,593320089,673383265,0,Calle Moisés de León,residential,107.9,1,30,False,0.2158,0.6,0.85,True,42.5927657,-5.5602442,42.5935245,-5.5594226
1378,593320101,593320084,0,Calle Granados,residential,53.81,1,30,True,0.1076,0.6,0.85,True,42.5934679,-5.5613469,42.5931518,-5.5608494
1379,593320101,593320067,0,Calle Virgen de Velilla,residential,79.65,1,30,True,0.1593,0.6,0.85,True,42.5934679,-5.5613469,42.5929276,-5.5619858
1380,593320173,1247248148,0,Calle Moisés de León,residential,13.76,1,30,True,0.0275,0.6,0.85,True,42.5936716,-5.5588021,42.5937646,-5.5589129
1381,593320173,1956919557,0,Calle Moisés de León,residential,25.69,1,30,True,0.0514,0.6,0.85,True,42.5936716,-5.5588021,42.5937293,-5.5591058
1382,593320178,593320173,0,Calle Moisés de León,residential,19.35,1,30,True,0.0387,0.6,0.85,True,42.5936058,-5.5585833,42.5936716,-5.5588021
1383,593320178,603160470,0,Calle Moisés de León,residential,48.07,1,30,False,0.0961,0.6,0.85,True,42.5936058,-5.5585833,42.5935597,-5.5580074
1384,593402647,381244318,0,Calle Santa Ana,residential,13.64,1,30,False,0.0273,0.6,0.85,True,42.5936212,-5.5656874,42.5937436,-5.5656978
1385,593402647,381244335,0,Calle Santa Ana,residential,76.2,1,30,False,0.1524,0.6,0.85,True,42.5936212,-5.5656874,42.5929577,-5.5654546
1386,593402647,593402654,0,Calle Ponce de Minerva,residential,52.87,1,30,True,0.1057,0.6,0.85,True,42.5936212,-5.5656874,42.593324,-5.5661858
1387,593402652,381244245,0,Calle Barahona,residential,82.43,1,30,True,0.1649,0.6,0.85,True,42.5928675,-5.5668171,42.5923307,-5.5661227
1388,593402654,593402652,0,Calle Ponce de Minerva,residential,72.44,1,30,True,0.1449,0.6,0.85,True,42.593324,-5.5661858,42.5928675,-5.5668171
1389,593402654,593402660,0,Calle Arquitecto Lázaro,residential,96.34,1,30,True,0.1927,0.6,0.85,True,42.593324,-5.5661858,42.5939592,-5.5669862
1390,593402660,381244261,0,Calle López de Fenar,residential,73.69,1,30,True,0.1474,0.6,0.85,True,42.5939592,-5.5669862,42.5935019,-5.5676378
1391,593402660,600752103,0,Calle Arquitecto Lázaro,residential,61.66,1,30,True,0.1233,0.6,0.85,True,42.5939592,-5.5669862,42.5943676,-5.5674957
1392,593437421,593437425,0,Plaza del Caño de Santa Ana,residential,49.33,1,30,False,0.0987,0.6,0.85,True,42.5952523,-5.5663842,42.5956287,-5.5667032
1393,593437421,295174041,0,Calle Cantareros,residential,114.21,1,30,True,0.2284,0.6,0.85,True,42.5952523,-5.5663842,42.594444,-5.5662954
1394,593437425,593437421,0,Plaza del Caño de Santa Ana,residential,49.33,1,30,False,0.0987,0.6,0.85,True,42.5956287,-5.5667032,42.5952523,-5.5663842
1395,593437425,593437439,0,Calle Murias de Paredes,residential,127.38,1,30,True,0.2548,0.6,0.85,True,42.5956287,-5.5667032,42.5965266,-5.5657373
1396,593437439,593264722,0,Calle Murias de Paredes,residential,40.07,1,30,True,0.0801,0.6,0.85,True,42.5965266,-5.5657373,42.5968809,-5.565667
1397,593437439,295174007,0,Calle Baltasar Gutiérrez,residential,41.25,1,30,True,0.0825,0.6,0.85,True,42.5965266,-5.5657373,42.5963102,-5.5653845
1398,593594316,4880580248,0,Calle Sampiro,residential,8.06,1,30,True,0.0161,0.6,0.85,True,42.6004236,-5.5813481,42.600385,-5.5814315
1399,593594316,413679740,0,Plaza de San Marcos | Paseo Condesa de Sagasta,primary,137.2,2,30,True,0.2744,0.3,0.85,True,42.6004236,-5.5813481,42.6012811,-5.5808787
1400,593594324,4880580278,0,Calle Roa de la Vega,residential,16.0,1,30,True,0.032,0.6,0.85,True,42.5979592,-5.578541,42.5980892,-5.5784571
1401,593594324,593594363,0,Calle Cardenal Lorenzana,residential,53.8,1,30,True,0.1076,0.6,0.85,True,42.5979592,-5.578541,42.5979389,-5.5791019
1402,593594363,4880580252,0,Calle Cardenal Lorenzana,residential,10.63,1,30,True,0.0213,0.6,0.85,True,42.5979389,-5.5791019,42.5978454,-5.5791289
1403,593594363,413679734,0,Paseo Condesa de Sagasta,primary,104.48,2,30,True,0.209,0.3,0.85,True,42.5979389,-5.5791019,42.5987228,-5.5798056
1404,593594371,593594363,0,Paseo Condesa de Sagasta,primary,38.41,2,30,True,0.0768,0.3,0.85,True,42.5976543,-5.5788359,42.5979389,-5.5791019
1405,593594371,593594324,0,Calle Roa de la Vega,residential,41.7,1,30,True,0.0834,0.6,0.85,True,42.5976543,-5.5788359,42.5979592,-5.578541
1406,593594393,614201630,0,Calle Colón,residential,63.29,1,30,True,0.1266,0.6,0.85,True,42.5994362,-5.5792665,42.5991906,-5.5785689
